Chromosome	Window	Freq_Mean	Freq_Median	STD
chr1	2840000	0.493543248	0.5	0.114522413
chr1	2845000	0.495118804	0.5	0.113344808
chr1	2850000	0.491438428	0.48	0.114799281
chr1	2855000	0.489817269	0.477225673	0.114951129
chr1	2860000	0.487612583	0.477225673	0.115785713
chr1	2865000	0.489989693	0.48	0.116677602
chr1	2870000	0.487120539	0.476190476	0.11528012
chr1	2875000	0.485200653	0.476190476	0.113941579
chr1	2880000	0.484722743	0.47826087	0.114931912
chr1	2885000	0.488462117	0.5	0.116878149
chr1	2890000	0.488407947	0.49	0.116477223
chr1	2895000	0.491283304	0.5	0.117124842
chr1	2900000	0.493335783	0.5	0.117176998
chr1	2905000	0.48800235	0.5	0.123080964
chr1	2910000	0.484935896	0.48	0.122442673
chr1	2915000	0.485289806	0.48	0.122883493
chr1	2920000	0.485614408	0.48	0.122435821
chr1	2925000	0.487384795	0.49	0.121567709
chr1	2930000	0.483566748	0.48	0.122627474
chr1	2935000	0.480763823	0.476190476	0.121049755
chr1	2940000	0.480411248	0.476190476	0.119224152
chr1	2945000	0.479379662	0.476190476	0.120143982
chr1	2950000	0.477529964	0.476190476	0.121252773
chr1	2955000	0.476043698	0.476190476	0.122462127
chr1	2960000	0.476212982	0.476190476	0.122547931
chr1	2965000	0.478898743	0.476190476	0.123347937
chr1	2970000	0.481916043	0.476190476	0.124760842
chr1	2975000	0.476826457	0.476190476	0.120178122
chr1	2980000	0.474861271	0.476190476	0.121795272
chr1	2985000	0.476473175	0.476190476	0.123681797
chr1	2990000	0.475526274	0.478095238	0.127147169
chr1	2995000	0.478246206	0.476190476	0.130428185
chr1	3000000	0.476973619	0.476190476	0.13283788
chr1	3005000	0.477625658	0.476190476	0.132997687
chr1	3010000	0.477064013	0.476190476	0.131417694
chr1	3015000	0.479423142	0.476190476	0.130966659
chr1	3020000	0.482821705	0.47826087	0.132304312
chr1	3025000	0.483162432	0.476190476	0.133196986
chr1	3030000	0.482876451	0.476190476	0.132964489
chr1	3035000	0.486682791	0.48	0.133355287
chr1	3040000	0.483329804	0.476190476	0.132380271
chr1	3045000	0.480745246	0.474937343	0.135538914
chr1	3050000	0.480382389	0.473684211	0.136097904
chr1	3055000	0.480818796	0.473684211	0.136037849
chr1	3060000	0.481259707	0.476190476	0.136138767
chr1	3065000	0.480872232	0.473684211	0.136682292
chr1	3070000	0.480609726	0.473684211	0.136932385
chr1	3075000	0.48067086	0.473684211	0.136958185
chr1	3080000	0.481449047	0.473684211	0.136776578
chr1	3085000	0.480506069	0.473684211	0.135453273
chr1	3090000	0.478411413	0.473684211	0.135578312
chr1	3095000	0.481466098	0.476190476	0.135617538
chr1	3100000	0.483195411	0.476190476	0.13620297
chr1	3105000	0.486766586	0.476190476	0.133066555
chr1	3110000	0.490149134	0.476190476	0.133295653
chr1	3115000	0.488923529	0.476190476	0.132991657
chr1	3120000	0.486345244	0.476190476	0.133204498
chr1	3125000	0.485512917	0.474937343	0.133000526
chr1	3130000	0.48602144	0.474937343	0.131684473
chr1	3135000	0.485244973	0.476190476	0.135265994
chr1	3140000	0.486490125	0.476190476	0.136738284
chr1	3145000	0.487439971	0.476190476	0.136849801
chr1	3150000	0.494042527	0.47826087	0.141790742
chr1	3155000	0.493996417	0.47826087	0.140491097
chr1	3160000	0.492708223	0.47826087	0.141606336
chr1	3165000	0.491146674	0.47826087	0.142482005
chr1	3170000	0.49198166	0.47826087	0.142676504
chr1	3175000	0.490992482	0.47826087	0.143573704
chr1	3180000	0.495408896	0.48	0.143655703
chr1	3185000	0.500675869	0.5	0.14562862
chr1	3190000	0.501044184	0.5	0.144410148
chr1	3195000	0.499949746	0.5	0.14260211
chr1	3200000	0.496976514	0.5	0.143332158
chr1	3205000	0.487574071	0.47826087	0.148723753
chr1	3210000	0.489077187	0.48	0.1500724
chr1	3215000	0.487638472	0.48	0.150758964
chr1	3220000	0.484630886	0.477225673	0.150641668
chr1	3225000	0.483781312	0.47826087	0.150286397
chr1	3230000	0.481197188	0.476190476	0.152468864
chr1	3235000	0.476769221	0.474937343	0.152950138
chr1	3240000	0.480560652	0.47826087	0.155502104
chr1	3245000	0.483121299	0.48	0.153255253
chr1	3250000	0.487560728	0.5	0.154569685
chr1	3255000	0.486474286	0.48	0.153709427
chr1	3260000	0.487405557	0.48	0.154367531
chr1	3265000	0.486203835	0.479130435	0.155735341
chr1	3270000	0.485767816	0.47826087	0.155611025
chr1	3275000	0.4855248	0.47826087	0.154155248
chr1	3280000	0.485202086	0.47826087	0.153745412
chr1	3285000	0.480218118	0.476190476	0.15448788
chr1	3290000	0.482531186	0.476190476	0.154927841
chr1	3295000	0.475850557	0.473684211	0.156736546
chr1	3300000	0.468079426	0.473684211	0.156601673
chr1	3305000	0.468831395	0.473684211	0.158434993
chr1	3310000	0.466652651	0.473684211	0.157890751
chr1	3315000	0.468291952	0.473684211	0.155627795
chr1	3320000	0.469753958	0.473684211	0.15515755
chr1	3325000	0.472610772	0.473684211	0.155750676
chr1	3330000	0.474977467	0.476190476	0.15818014
chr1	3335000	0.479576075	0.476190476	0.155373289
chr1	3340000	0.478102819	0.476190476	0.156757598
chr1	3345000	0.479050739	0.476190476	0.158141924
chr1	3350000	0.470330351	0.473684211	0.149113652
chr1	3355000	0.471810397	0.476190476	0.149518138
chr1	3360000	0.472335884	0.473684211	0.148313224
chr1	3365000	0.470081747	0.473684211	0.148328554
chr1	3370000	0.469547649	0.473684211	0.146919877
chr1	3375000	0.472469485	0.473684211	0.149531575
chr1	3380000	0.464012498	0.45	0.147671847
chr1	3385000	0.451832975	0.444444444	0.141004316
chr1	3390000	0.453321202	0.444444444	0.141918073
chr1	3395000	0.454666391	0.444444444	0.141939473
chr1	3400000	0.461822416	0.454545455	0.139978452
chr1	3405000	0.477744134	0.473684211	0.130009093
chr1	3410000	0.476148223	0.473684211	0.130198124
chr1	3415000	0.475935785	0.473684211	0.1308655
chr1	3420000	0.475923922	0.473684211	0.13119881
chr1	3425000	0.475923922	0.473684211	0.13119881
chr1	3430000	0.480729631	0.476190476	0.128824043
chr1	3435000	0.480761395	0.474937343	0.129432367
chr1	3440000	0.481187808	0.476190476	0.129543163
chr1	3445000	0.482947311	0.476190476	0.129755825
chr1	3450000	0.47770062	0.474937343	0.125216542
chr1	3455000	0.478515155	0.478835979	0.126511062
chr1	3460000	0.475398021	0.476190476	0.125423956
chr1	3465000	0.477429734	0.478835979	0.121513954
chr1	3470000	0.478383314	0.481481481	0.121656355
chr1	3475000	0.479336949	0.481481481	0.123706909
chr1	3480000	0.480750364	0.481481481	0.124714063
chr1	3485000	0.488234656	0.5	0.123404394
chr1	3490000	0.48817107	0.5	0.122878312
chr1	3495000	0.490446597	0.5	0.123846269
chr1	3500000	0.498153222	0.5	0.124283917
chr1	3505000	0.492537811	0.5	0.125891863
chr1	3510000	0.494083553	0.5	0.12550872
chr1	3515000	0.494455302	0.5	0.13103101
chr1	3520000	0.501651926	0.5	0.136010966
chr1	3525000	0.500719255	0.5	0.138736904
chr1	3530000	0.506698758	0.5	0.143458714
chr1	3535000	0.509059131	0.5	0.135782325
chr1	3540000	0.508032465	0.5	0.135173288
chr1	3545000	0.504719789	0.5	0.134232999
chr1	3550000	0.497934327	0.5	0.1399639
chr1	3555000	0.498973532	0.5	0.140957408
chr1	3560000	0.505647773	0.5	0.141478241
chr1	3565000	0.512843449	0.510869565	0.140407838
chr1	3570000	0.508182716	0.5	0.142908736
chr1	3575000	0.5072583	0.5	0.148244929
chr1	3580000	0.508130799	0.5	0.148443089
chr1	3585000	0.508130799	0.5	0.148443089
chr1	3590000	0.507935388	0.5	0.140775129
chr1	3595000	0.506071477	0.5	0.14159341
chr1	3600000	0.505505206	0.5	0.141960593
chr1	3605000	0.506962738	0.5	0.141933532
chr1	3610000	0.521072003	0.52173913	0.136650295
chr1	3615000	0.521072003	0.52173913	0.136650295
chr1	3620000	0.520847832	0.52173913	0.135938679
chr1	3625000	0.523798366	0.523809524	0.132668066
chr1	3630000	0.517789967	0.522774327	0.132891331
chr1	3635000	0.513403383	0.52173913	0.13547688
chr1	3640000	0.511642224	0.52	0.13512692
chr1	3645000	0.510432185	0.51	0.136204614
chr1	3650000	0.509020537	0.5	0.135622309
chr1	3655000	0.510361321	0.5	0.135319464
chr1	3660000	0.511771144	0.520869565	0.13262464
chr1	3665000	0.511513882	0.52173913	0.132606576
chr1	3670000	0.511138797	0.52173913	0.13477698
chr1	3675000	0.512377567	0.52173913	0.134546802
chr1	3680000	0.512195018	0.52173913	0.132901856
chr1	3685000	0.515133281	0.52173913	0.133661085
chr1	3690000	0.512841487	0.52173913	0.135266844
chr1	3695000	0.511199442	0.52	0.133578179
chr1	3700000	0.511308029	0.5	0.132355425
chr1	3705000	0.510442819	0.5	0.131349334
chr1	3710000	0.506454146	0.5	0.131669816
chr1	3715000	0.505330952	0.5	0.131084636
chr1	3720000	0.502078525	0.5	0.131490844
chr1	3725000	0.501255532	0.5	0.130451162
chr1	3730000	0.496254939	0.5	0.129340351
chr1	3735000	0.496409346	0.5	0.131941909
chr1	3740000	0.496770211	0.5	0.131975201
chr1	3745000	0.494790392	0.5	0.132217827
chr1	3750000	0.495390643	0.5	0.129221885
chr1	3755000	0.495165558	0.5	0.128997782
chr1	3760000	0.493689479	0.5	0.12873746
chr1	3765000	0.493200044	0.5	0.129175734
chr1	3770000	0.496157248	0.5	0.131309581
chr1	3775000	0.49368261	0.5	0.127589327
chr1	3780000	0.494857915	0.5	0.126897808
chr1	3785000	0.494857915	0.5	0.126897808
chr1	3790000	0.493862045	0.5	0.12956658
chr1	3795000	0.493939077	0.5	0.129005268
chr1	3800000	0.496208874	0.5	0.126692553
chr1	3805000	0.489650758	0.5	0.131737253
chr1	3810000	0.467080837	0.473684211	0.127200272
chr1	3815000	0.465833246	0.473684211	0.126728359
chr1	3820000	0.465609202	0.473684211	0.127112879
chr1	3825000	0.462550378	0.473684211	0.126523927
chr1	3830000	0.461976399	0.473684211	0.126800172
chr1	3835000	0.463216522	0.473684211	0.125995196
chr1	3840000	0.462626528	0.473684211	0.126849157
chr1	3845000	0.463491198	0.473684211	0.125420818
chr1	3850000	0.465439666	0.473684211	0.12642454
chr1	3855000	0.446832408	0.45	0.139609025
chr1	3860000	0.442994468	0.444444444	0.139800163
chr1	3865000	0.442141508	0.444444444	0.13999764
chr1	3870000	0.443258452	0.444444444	0.138750208
chr1	3875000	0.441606913	0.444444444	0.138098216
chr1	3880000	0.440170366	0.444444444	0.138847859
chr1	3885000	0.433801553	0.444444444	0.136728174
chr1	3890000	0.433831793	0.444444444	0.136240852
chr1	3895000	0.431546288	0.434782609	0.136310372
chr1	3900000	0.427985285	0.428571429	0.13586309
chr1	3905000	0.427038744	0.428571429	0.136449418
chr1	3910000	0.42754098	0.428571429	0.137930894
chr1	3915000	0.428544746	0.428571429	0.139536729
chr1	3920000	0.431663169	0.444444444	0.1397693
chr1	3925000	0.432084536	0.444444444	0.139507103
chr1	3930000	0.438036217	0.444444444	0.140798552
chr1	3935000	0.435162259	0.44	0.140096691
chr1	3940000	0.436156244	0.442222222	0.140779739
chr1	3945000	0.434476884	0.428571429	0.138016932
chr1	3950000	0.436405002	0.434782609	0.138783675
chr1	3955000	0.436371657	0.44	0.139135009
chr1	3960000	0.437293547	0.44	0.138770308
chr1	3965000	0.435987416	0.44	0.138059154
chr1	3970000	0.433480877	0.442222222	0.134149774
chr1	3975000	0.433012432	0.44	0.134504704
chr1	3980000	0.433990523	0.44	0.135589873
chr1	3985000	0.435227682	0.442222222	0.134708399
chr1	3990000	0.436855799	0.444444444	0.137706987
chr1	3995000	0.435100013	0.428571429	0.136984731
chr1	4000000	0.427703905	0.428571429	0.137390752
chr1	4005000	0.432390408	0.428571429	0.134734936
chr1	4010000	0.443368027	0.428571429	0.149416814
chr1	4015000	0.446105376	0.428571429	0.149884914
chr1	4020000	0.448481468	0.44	0.149134378
chr1	4025000	0.449795806	0.428571429	0.147138018
chr1	4030000	0.450899633	0.434285714	0.147379064
chr1	4035000	0.451124031	0.44	0.148022673
chr1	4040000	0.453515371	0.444444444	0.148556632
chr1	4045000	0.452170156	0.442222222	0.146231678
chr1	4050000	0.448517598	0.428571429	0.145723629
chr1	4055000	0.466952068	0.444444444	0.131605024
chr1	4060000	0.47583743	0.458333333	0.131655038
chr1	4065000	0.476292079	0.466008772	0.130821259
chr1	4070000	0.474349279	0.456439394	0.130865466
chr1	4075000	0.478995115	0.473684211	0.135249503
chr1	4080000	0.47853999	0.473684211	0.13450086
chr1	4085000	0.487011911	0.476190476	0.133039018
chr1	4090000	0.487716563	0.476190476	0.132751672
chr1	4095000	0.481275759	0.476190476	0.134068839
chr1	4100000	0.479901752	0.474937343	0.13379694
chr1	4105000	0.479920039	0.473684211	0.131770886
chr1	4110000	0.476965471	0.473684211	0.135208865
chr1	4115000	0.475618515	0.454545455	0.134401736
chr1	4120000	0.474370721	0.452272727	0.134294919
chr1	4125000	0.474465528	0.454545455	0.13444422
chr1	4130000	0.469577781	0.45	0.13427918
chr1	4135000	0.456954715	0.444444444	0.142879325
chr1	4140000	0.455896102	0.444444444	0.142505213
chr1	4145000	0.461782274	0.45	0.14550391
chr1	4150000	0.463689434	0.45	0.144980615
chr1	4155000	0.464400072	0.45	0.14523186
chr1	4160000	0.466745621	0.454545455	0.143889875
chr1	4165000	0.464552607	0.45	0.14332728
chr1	4170000	0.464630258	0.45	0.143772668
chr1	4175000	0.465127697	0.45	0.143864263
chr1	4180000	0.463919789	0.45	0.143008667
chr1	4185000	0.463470071	0.45	0.143475481
chr1	4190000	0.46383258	0.45	0.141756645
chr1	4195000	0.466160575	0.45	0.142607232
chr1	4200000	0.466477487	0.452272727	0.142692999
chr1	4205000	0.466211014	0.452272727	0.14262235
chr1	4210000	0.461177918	0.45	0.138407094
chr1	4215000	0.460019607	0.45	0.140061034
chr1	4220000	0.46069078	0.45	0.13952179
chr1	4225000	0.456603448	0.45	0.141098153
chr1	4230000	0.458817965	0.45	0.141212795
chr1	4235000	0.459788894	0.45	0.141209114
chr1	4240000	0.459968112	0.452272727	0.140309852
chr1	4245000	0.460494574	0.454545455	0.142152409
chr1	4250000	0.461924388	0.454545455	0.142252203
chr1	4255000	0.464008315	0.454545455	0.140821199
chr1	4260000	0.461649618	0.454545455	0.139604847
chr1	4265000	0.461027798	0.45	0.139854796
chr1	4270000	0.461001633	0.45	0.140551802
chr1	4275000	0.458201073	0.45	0.137335788
chr1	4280000	0.458727682	0.45	0.137799583
chr1	4285000	0.457275776	0.45	0.136951392
chr1	4290000	0.456818281	0.45	0.136987212
chr1	4295000	0.461281348	0.452272727	0.13709593
chr1	4300000	0.462106954	0.454545455	0.13751807
chr1	4305000	0.460360505	0.454545455	0.139220178
chr1	4310000	0.463936188	0.458333333	0.137908434
chr1	4315000	0.464298377	0.458333333	0.138624906
chr1	4320000	0.46497961	0.458333333	0.139039556
chr1	4325000	0.46416281	0.473684211	0.139072788
chr1	4330000	0.467484828	0.473684211	0.13818142
chr1	4335000	0.484881601	0.476190476	0.125442137
chr1	4340000	0.485308428	0.47826087	0.124919814
chr1	4345000	0.479474959	0.473684211	0.121863856
chr1	4350000	0.47692936	0.473684211	0.12702824
chr1	4355000	0.477055997	0.473684211	0.12562719
chr1	4360000	0.473021309	0.458333333	0.127471369
chr1	4365000	0.477981275	0.473684211	0.127203773
chr1	4370000	0.479935513	0.473684211	0.128445206
chr1	4375000	0.479059698	0.473684211	0.128133935
chr1	4380000	0.482083583	0.474937343	0.129211379
chr1	4385000	0.47997479	0.473684211	0.129057932
chr1	4390000	0.482517795	0.5	0.132593236
chr1	4395000	0.486391633	0.5	0.133930216
chr1	4400000	0.483703766	0.5	0.135419708
chr1	4405000	0.494970647	0.5	0.133305992
chr1	4410000	0.5002559	0.5	0.140683157
chr1	4415000	0.501293778	0.5	0.13715506
chr1	4420000	0.497995602	0.5	0.139303636
chr1	4425000	0.504002021	0.5	0.139747147
chr1	4430000	0.502803266	0.5	0.14042248
chr1	4435000	0.502206701	0.5	0.140176545
chr1	4440000	0.502379662	0.5	0.140163943
chr1	4445000	0.502767147	0.51	0.140906311
chr1	4450000	0.501105286	0.5	0.141483951
chr1	4455000	0.499999035	0.5	0.141477415
chr1	4460000	0.500325697	0.5	0.142549943
chr1	4465000	0.500366796	0.5	0.142180227
chr1	4470000	0.500971798	0.5	0.141724514
chr1	4475000	0.500387578	0.5	0.142120715
chr1	4480000	0.496382636	0.5	0.144753753
chr1	4485000	0.496334447	0.5	0.144643339
chr1	4490000	0.498920968	0.5	0.146415217
chr1	4495000	0.500439046	0.5	0.145157855
chr1	4500000	0.501222462	0.5	0.144102501
chr1	4505000	0.50187335	0.5	0.145211225
chr1	4510000	0.499549092	0.5	0.144656177
chr1	4515000	0.499512853	0.5	0.144684886
chr1	4520000	0.500603143	0.5	0.146125091
chr1	4525000	0.503449765	0.5	0.146388944
chr1	4530000	0.504038567	0.51	0.147215855
chr1	4535000	0.506541869	0.520869565	0.145507098
chr1	4540000	0.505998056	0.52	0.146450659
chr1	4545000	0.511178968	0.525062657	0.147985654
chr1	4550000	0.514332782	0.526315789	0.144137993
chr1	4555000	0.514818565	0.526315789	0.145766402
chr1	4560000	0.509175701	0.526315789	0.150599108
chr1	4565000	0.510429009	0.526315789	0.148897591
chr1	4570000	0.513629408	0.526315789	0.148153918
chr1	4575000	0.51076436	0.526315789	0.148203898
chr1	4580000	0.509462337	0.526315789	0.147945567
chr1	4585000	0.51027554	0.526315789	0.151929649
chr1	4590000	0.508522753	0.523809524	0.150097459
chr1	4595000	0.504544874	0.52173913	0.150199387
chr1	4600000	0.507127852	0.52173913	0.148819492
chr1	4605000	0.497246198	0.5	0.153654404
chr1	4610000	0.48773073	0.5	0.145803637
chr1	4615000	0.485413393	0.5	0.147123941
chr1	4620000	0.484438893	0.5	0.144423624
chr1	4625000	0.471107125	0.48	0.147905565
chr1	4630000	0.475166251	0.476190476	0.143289724
chr1	4635000	0.470036961	0.474937343	0.144153867
chr1	4640000	0.466217266	0.473684211	0.143300635
chr1	4645000	0.466154986	0.473684211	0.143442745
chr1	4650000	0.465835697	0.473684211	0.143995198
chr1	4655000	0.467576962	0.473684211	0.144287434
chr1	4660000	0.469131286	0.473684211	0.145020205
chr1	4665000	0.47050823	0.473684211	0.145341602
chr1	4670000	0.470374619	0.473684211	0.14520061
chr1	4675000	0.473161407	0.476190476	0.14605825
chr1	4680000	0.477260158	0.47826087	0.143304742
chr1	4685000	0.477621148	0.47826087	0.144162919
chr1	4690000	0.475161744	0.476190476	0.142565802
chr1	4695000	0.474372164	0.476190476	0.1442511
chr1	4700000	0.474611267	0.476190476	0.145510477
chr1	4705000	0.473977963	0.473684211	0.145893828
chr1	4710000	0.473856862	0.473684211	0.145534869
chr1	4715000	0.475192945	0.476190476	0.14539801
chr1	4720000	0.474595345	0.476190476	0.143788938
chr1	4725000	0.470265784	0.474937343	0.142580352
chr1	4730000	0.469790709	0.474937343	0.141265935
chr1	4735000	0.469815386	0.474937343	0.140692197
chr1	4740000	0.467915165	0.473684211	0.13907947
chr1	4745000	0.467150723	0.473684211	0.138715641
chr1	4750000	0.467410668	0.474937343	0.138435987
chr1	4755000	0.46773062	0.473684211	0.138283832
chr1	4760000	0.471322459	0.476190476	0.135499815
chr1	4765000	0.468963422	0.473684211	0.136032454
chr1	4770000	0.460382529	0.454545455	0.132817783
chr1	4775000	0.463782994	0.454545455	0.133205898
chr1	4780000	0.465663146	0.458333333	0.135357486
chr1	4785000	0.466202209	0.456439394	0.130726117
chr1	4790000	0.464970878	0.454545455	0.131183071
chr1	4795000	0.466042631	0.454545455	0.131751305
chr1	4800000	0.470282948	0.456439394	0.135686868
chr1	4805000	0.47015077	0.456439394	0.136546221
chr1	4810000	0.469370482	0.454545455	0.135542487
chr1	4815000	0.466354711	0.454545455	0.137348044
chr1	4820000	0.468519705	0.456439394	0.138338766
chr1	4825000	0.471905365	0.454545455	0.134460096
chr1	4830000	0.471840569	0.464285714	0.134700813
chr1	4835000	0.488875299	0.5	0.134934759
chr1	4840000	0.491979243	0.481481481	0.133136398
chr1	4845000	0.484301406	0.473684211	0.131534352
chr1	4850000	0.484243895	0.473684211	0.131639344
chr1	4855000	0.481583233	0.470175439	0.127611182
chr1	4860000	0.482389034	0.473684211	0.127368722
chr1	4865000	0.481929897	0.473684211	0.12710387
chr1	4870000	0.482048509	0.473684211	0.127213494
chr1	4875000	0.480139454	0.466666667	0.125789691
chr1	4880000	0.480190868	0.466666667	0.125784011
chr1	4885000	0.479622176	0.466666667	0.125500954
chr1	4890000	0.48144936	0.473684211	0.124937078
chr1	4895000	0.481680268	0.473684211	0.125160588
chr1	4900000	0.479406936	0.473684211	0.125249754
chr1	4905000	0.480293179	0.473684211	0.123711959
chr1	4910000	0.48042722	0.473684211	0.123968907
chr1	4915000	0.47971367	0.473684211	0.124159008
chr1	4920000	0.478910386	0.473684211	0.12433851
chr1	4925000	0.481488605	0.473684211	0.123998661
chr1	4930000	0.481327638	0.473684211	0.124564212
chr1	4935000	0.480292894	0.470175439	0.124648898
chr1	4940000	0.481581108	0.473684211	0.125421979
chr1	4945000	0.480942373	0.470175439	0.125801877
chr1	4950000	0.480151862	0.466666667	0.125713878
chr1	4955000	0.482444183	0.473684211	0.126509028
chr1	4960000	0.482593976	0.473684211	0.125178657
chr1	4965000	0.482624615	0.473684211	0.125476985
chr1	4970000	0.484866509	0.473684211	0.126281898
chr1	4975000	0.48212698	0.473684211	0.126122806
chr1	4980000	0.481734939	0.466666667	0.122862764
chr1	4985000	0.481901806	0.466666667	0.123486155
chr1	4990000	0.484018051	0.473684211	0.12261634
chr1	4995000	0.483927664	0.473684211	0.121745511
chr1	5000000	0.479638704	0.473684211	0.115435303
